texture_mean,texture_std,texture_uniformity,texture_third_moment,mean_r,mean_g,mean_b,red_sqr,green_sqr,blue_sqr,area,length,width,ratio,major_axis_length,minor_axis_length,convex_hull_area,convex_hull_perimeter,Label
152.81973579366968,20.038248229151378,0.039437313,3596.1597067840903,175.635585106383,152.0563829787234,96.91702127659575,13.252757641577205,12.331114425660132,9.844644294061403,12715,234,76,3.0789473684210527,222.84107971191406,73.24632263183594,12846.0,504.9844243526459,0
149.99261150255916,20.858219512534447,0.041474443,3089.871303480631,172.54428366174056,149.51539408866995,93.23440065681444,13.13561127857172,12.227648755532273,9.655796220758516,12942,230,80,2.875,213.9025115966797,78.36568450927734,13057.5,499.4619641304016,0
139.31760038213542,30.26785664483792,0.03219609,11990.473455680312,160.5064353946707,138.12378079436903,89.84439416792358,12.669113441542414,11.75260740407715,9.478628285143563,13334,231,80,2.8875,226.4736785888672,76.79070281982422,13427.0,510.8136827945709,0
153.33906955886778,21.440033421997292,0.041950278,4652.943119499895,175.9496511627907,152.7386046511628,97.07406976744186,13.264601432489055,12.358746079241325,9.852617406935167,11398,211,75,2.8133333333333335,200.6798095703125,72.68464660644531,11476.0,467.17330956459045,0
146.1375573168625,22.065683511126633,0.034210555,4468.504857824201,167.34620773682607,145.3968321657021,94.2671337191593,12.936236227621466,12.058060879167185,9.70912631080466,11060,243,63,3.857142857142857,238.50180053710938,61.48286437988281,11167.5,519.6168860197067,0
145.1944665393239,25.26932293805271,0.031485233,711.2412150814198,165.72720508658008,144.87053571428572,92.93540313852814,12.873507878064164,12.036217666455094,9.640300987963402,9679,220,62,3.5483870967741935,220.84423828125,59.963714599609375,9924.5,475.5125561952591,0
141.61059621926688,29.333923787179593,0.03440033,3301.021541021066,164.87244047619046,140.83041666666668,84.47565476190476,12.840266370920444,11.867199192171112,9.191063853651805,10310,222,70,3.1714285714285713,207.41799926757812,66.6644058227539,10495.5,474.0158088207245,0
148.6194562098026,25.451922811591682,0.040200625,5870.327127842222,172.226644245142,147.52491280518186,92.27204783258595,13.12351493484661,12.145983402145001,9.605834051897105,10247,220,67,3.283582089552239,206.61570739746094,63.42097854614258,10340.5,467.687584400177,0
132.99097281806098,37.23899980805503,0.029009765,10873.663327549926,157.05227027027027,130.47956756756756,82.70264864864865,12.53204972341996,11.422765320515325,9.094099661244572,11369,245,69,3.550724637681159,230.64781188964844,65.59126281738281,11563.5,517.6359465122223,0
143.11598829809373,26.99287088668913,0.030020572,6802.298580664605,167.2344379758173,140.897223466189,91.33335199283475,12.931915479766223,11.870013625358187,9.556848434124857,11928,228,73,3.1232876712328768,214.5783233642578,68.3261489868164,11696.5,491.11391592025757,0
140.96592624593904,29.659399397068906,0.033637106,5091.402148151004,163.77506619085992,139.77287901461955,87.26798664671348,12.797463271713653,11.822558057147342,9.341733599643778,10590,233,68,3.426470588235294,217.0323944091797,63.42116165161133,10895.5,493.8815635442734,0
136.26348860204962,37.15700186260024,0.03057938,2930.5583007028326,157.3826326039638,134.12670408981555,91.92301523656776,12.545223497569257,11.581308392829177,9.587649098531285,10651,199,81,2.45679012345679,183.01470947265625,74.62847137451172,10830.5,437.2961312532425,0
142.31862163159167,25.969062587457646,0.037044495,5746.380496830423,165.58683100155451,141.8927936930935,83.41255829447036,12.868054670444733,11.91187616175947,9.133047590726239,11615,234,71,3.295774647887324,226.43299865722656,66.87196350097656,11723.0,501.83996045589447,0
149.49135170939553,20.993235001991177,0.038123876,3163.6761914642116,166.89517492521784,150.3189621537261,99.5587852776694,12.918791542757312,12.260463374347891,9.977914876248915,9837,231,62,3.725806451612903,225.96017456054688,55.88035583496094,10028.0,491.1824163198471,0
150.51697927848363,19.364681881513665,0.033562057,3103.826684040706,165.6671225071225,152.35663817663817,101.25207977207977,12.871174092021384,12.3432831198445,10.062409242923872,12383,195,90,2.1666666666666665,183.69277954101562,86.29109954833984,12623.5,454.8350336551666,0
153.6106259660737,20.36994777214084,0.036472097,3038.7450774675826,175.1496472959355,153.46444966968986,97.86434889709999,13.234411482794975,12.388076915715766,9.892641148707456,11836,225,74,3.0405405405405403,214.09527587890625,69.33999633789062,11675.5,484.48585855960846,0
143.8529720518054,26.016644827819203,0.04213506,5874.670469752416,165.09441930618402,143.59981900452487,89.4108597285068,12.848907319542157,11.983314191179536,9.455731580819476,10018,251,60,4.183333333333334,227.66053771972656,57.5537223815918,10067.0,521.3637574911118,0
138.08700640915413,32.65445578425498,0.028060107,5380.620840051142,160.2832300275482,135.79269972451792,91.5965909090909,12.660301340313673,11.653012474228195,9.57061079080593,11313,238,67,3.5522388059701493,223.60377502441406,65.1569595336914,11658.5,507.13055980205536,0
149.2425219439683,23.10193443830204,0.04121267,3402.4856780255222,168.23653846153846,150.9647435897436,90.52343304843305,12.970602856518985,12.286771080708862,9.514380329187658,8476,211,61,3.459016393442623,201.88365173339844,54.93114471435547,8621.0,448.3310880661011,0
148.195439501902,25.620535252194067,0.037040316,1997.8055130032335,169.3131914893617,147.38121580547113,96.8561094224924,13.012040250835444,12.140066548642602,9.84155015343073,10600,231,66,3.5,224.01980590820312,60.06965637207031,10606.5,493.107856631279,0
138.64826259262918,33.69580646403979,0.04003595,5656.558708238666,163.19627343392776,135.99782807498858,87.96204846822131,12.774829683167122,11.66181066880219,9.378808478064862,10061,234,67,3.4925373134328357,216.57113647460938,60.37794876098633,10288.5,488.1350989341736,0
149.98165535471344,22.340899962708686,0.038615283,3514.1101175502026,171.76163194444445,149.59774305555555,94.77094907407407,13.10578620092837,12.231015618318683,9.735037189146945,10847,190,86,2.2093023255813953,173.32362365722656,79.0894775390625,10913.0,423.89580023288727,0
152.02586707325827,20.683549187187435,0.03724748,4149.630898394762,173.24973739495798,151.95699842436974,96.67542016806723,13.162436605543746,12.327083938400426,9.832365949661721,10129,224,65,3.4461538461538463,226.08670043945312,60.54009246826172,10618.0,486.9753249883652,0
152.03971967101097,23.696369734572563,0.043311436,4427.341241910068,172.76862286970862,151.28401594282573,101.51862286970864,13.1441478563545,12.29975674323788,10.07564503492003,8963,210,64,3.28125,202.0058135986328,57.966129302978516,8986.0,447.4396060705185,0
144.8589417428302,23.74431253243983,0.037092954,4477.113316043385,166.8215873015873,144.73862433862433,87.74671957671957,12.915943144098588,12.030736649874118,9.367321899919933,12193,248,70,3.5428571428571427,236.99009704589844,67.19149017333984,12379.5,527.2631098031998,0
146.8031778113873,23.4999707521283,0.042081803,4946.71734159783,168.83056841563786,146.88946759259258,88.43222736625515,12.993481766471906,12.119796516138074,9.403841096395405,9807,212,67,3.1641791044776117,197.72201538085938,64.67765808105469,9858.0,455.3393974304199,0
144.93432529254278,26.112186062135386,0.039055813,6185.809956418698,169.1795766590389,143.32517162471396,89.66161327231121,13.006904960790592,11.97184913138793,9.468981638608833,11112,225,71,3.1690140845070425,210.6513214111328,68.200927734375,11315.0,483.57265293598175,0
150.15058236473124,20.400442508648414,0.0343268,3804.973948215034,171.68561940905394,149.67443751694225,96.03869612361073,13.102885919104002,12.234150461594881,9.799933475468634,9792,234,58,4.0344827586206895,235.4785614013672,57.15754318237305,10085.0,502.9462503194809,0
128.6360901684966,37.976168141205484,0.024762701,18600.282273139073,149.64650294931985,126.32550860719874,85.44005055976886,12.233008744757761,11.23946211378457,9.243378741551645,10782,230,67,3.4328358208955225,227.55511474609375,63.41840744018555,11011.0,491.9458385705948,0
144.2983096625685,28.10836615772256,0.027903453,5716.389786129597,168.65886524822696,142.6190943807965,88.99121658483361,12.986872804806666,11.942323659187792,9.433515600497707,11478,232,73,3.1780821917808217,216.64599609375,67.12892150878906,11541.0,491.6555428504944,0
146.23013762127084,22.089010858067322,0.03029336,4099.157683738755,168.1785063752277,145.52816309373685,92.2663584138994,12.968365601540839,12.06350542312378,9.60553790341277,9563,230,57,4.035087719298246,234.3682403564453,53.81904602050781,9735.0,496.4424874782562,0
143.90835484403578,24.667882656083506,0.04006244,6530.987356544463,169.57691912972086,142.20874384236453,85.32060755336617,13.022170292609479,11.925130768354892,9.23691547830585,12788,228,79,2.8860759493670884,214.8910369873047,76.21073913574219,12850.5,496.44721925258636,0
151.91455241001677,19.493520320140743,0.045146875,3548.9883539275525,172.52519841269842,152.63723544973544,94.05436507936508,13.134884788710497,12.354644286653317,9.69816297446919,9840,210,67,3.1343283582089554,201.85426330566406,61.78306198120117,9883.5,449.69338607788086,0
151.24234270351008,21.729492274671877,0.038765363,3297.487482948794,173.46383647798743,150.20759789003856,98.2898153783729,13.170567052256612,12.255920931942999,9.914122017524946,12752,209,89,2.348314606741573,191.1096954345703,84.63986206054688,12894.5,467.210063457489,0
143.9729339626283,25.25249107899509,0.03034984,6542.940696796499,167.1887576552931,142.65819116360456,89.90272309711285,12.930149173744791,11.943960447171808,9.481704651438625,11853,251,68,3.6911764705882355,255.861328125,64.62100219726562,12638.0,540.7603600025177,0
148.9822470957988,24.332245331055223,0.03917001,5418.738127901066,170.80550334168754,148.86899540517962,92.26597744360902,13.069257949160217,12.201188278408772,9.605518072629348,12549,224,80,2.8,215.15489196777344,74.8390884399414,12645.5,495.1894077062607,0
150.21353415902558,23.162293229413187,0.036722623,3772.5088859194175,172.32459244959244,149.00761475761476,98.43157443157443,13.127246186828083,12.206867524373923,9.921268791418486,12038,218,80,2.725,201.4162139892578,76.46159362792969,12116.0,478.0896315574646,0
145.1629051111595,29.96366732278695,0.039996345,3534.877961791075,165.11344537815125,143.52827130852341,101.13079231692677,12.849647675253639,11.980328514215435,10.056380676810459,9833,236,66,3.5757575757575757,219.1224822998047,57.36800765991211,10000.0,491.49382960796356,0
142.44298325129785,26.45739649645882,0.036853246,5663.562223184199,166.3311403508772,141.55707846003898,84.2624269005848,12.896943062248402,11.89777619809849,9.179456786792167,10165,223,68,3.2794117647058822,208.33494567871094,63.866172790527344,10363.5,472.61395716667175,0
144.97020774417615,26.503316408804416,0.03784828,6212.109543159242,168.07306375695336,144.08467051775781,88.91425973470261,12.964299586053746,12.003527419794475,9.429435812110002,11829,245,71,3.4507042253521125,229.05581665039062,66.59009552001953,12000.0,518.0550125837326,0
146.85012429242488,24.9546520060679,0.041556977,6369.637337625954,171.97215374271627,145.26686463469295,89.167861945316,13.113815377025722,12.05267043582844,9.44287360634018,11315,190,88,2.159090909090909,173.46473693847656,82.21431732177734,11440.5,431.0726970434189,0
138.6998063953033,31.660644296063335,0.03384141,3657.097430657541,162.1501564756861,136.62566201251806,87.80753490611458,12.733819398581327,11.688698046083578,9.370567480473879,9627,243,62,3.9193548387096775,224.6812744140625,55.25135040283203,9804.0,504.20073187351227,0
150.5811319272325,21.137609996676733,0.0380686,3112.000575516743,169.23414754502838,150.9671848013817,99.60070729500781,13.009002557653234,12.286870423398373,9.980015395529598,7630,190,58,3.2758620689655173,187.96824645996094,52.303565979003906,7726.0,409.63980662822723,0
143.12786841084016,26.743466864379148,0.036994778,7968.224293681949,167.25,141.93806791009087,85.87870636059301,12.932517156377562,11.913776391643871,9.267076473224607,10764,242,63,3.8412698412698414,230.71591186523438,60.884056091308594,10819.0,510.24205482006073,0
150.1264077581436,20.852767416764053,0.032829802,3837.4295341794455,170.30975506756758,150.6756052927928,94.34811373873873,13.050277968977044,12.27499919726241,9.713295719720405,9256,219,59,3.711864406779661,219.703857421875,57.73194885253906,9597.0,469.14057099819183,0
143.66082417601137,25.87073292916268,0.035363443,6077.882698750533,168.09084928229666,142.84928229665073,83.70101674641148,12.964985510300297,11.951957257982926,9.148825976397818,10839,216,71,3.0422535211267605,203.17991638183594,70.14847564697266,10877.0,468.77075695991516,0
149.43069124461908,22.148615158389628,0.042995464,5236.585066981517,173.62254464285715,148.42399553571428,91.13543526785715,13.176590782249297,12.182938706884899,9.546488111753828,11873,220,75,2.933333333333333,211.43521118164062,71.91568756103516,11988.5,482.0221036672592,0
148.00288647545676,23.618984167272863,0.039319605,5551.217621183392,168.0,147.3240997229917,99.08766158818098,12.96148139681572,12.137713941389116,9.954278556891051,11182,223,72,3.0972222222222223,210.54588317871094,68.12461853027344,11383.5,484.22919046878815,0
145.10008472024128,25.870514896074667,0.039529134,4583.475126007692,166.7168589924008,144.07858148043906,93.73526597241768,12.911888281440511,12.003273781782996,9.681697473708713,11312,205,80,2.5625,191.54214477539062,75.62309265136719,11419.0,452.60369169712067,0
147.96045272768606,24.19805901208387,0.03245162,4854.236699215166,172.78263720742535,147.1395782889427,86.9907183212268,13.144680947342364,12.13011039887695,9.326881489609846,13139,232,79,2.9367088607594938,217.23880004882812,79.50308227539062,13252.0,505.0585607290268,0
151.75055920660816,19.963408313524113,0.038478777,1397.5565576494332,170.46409970238096,152.73239087301587,97.61681547619048,13.056190091385043,12.358494684750886,9.880122239941695,10213,189,80,2.3625,170.50396728515625,75.5284194946289,10389.0,419.5660424232483,0
144.21216854725935,24.43359605675608,0.03593206,5928.794502074092,168.01770259638081,142.80677943876213,89.06720430107526,12.962164271308277,11.950179054673706,9.43754228075696,9741,243,58,4.189655172413793,256.94842529296875,53.42254638671875,10081.0,510.17320132255554,0
137.3494795291772,32.507788850691675,0.030033853,7972.47356802116,163.81466925275623,134.9054205798285,80.45906492445896,12.799010479437706,11.614879275301508,8.969897709810239,12308,244,75,3.2533333333333334,222.13800048828125,72.3229751586914,12526.0,518.303008556366,0
149.53998724189296,22.337177060878272,0.034983836,6214.415185143593,173.95791481246027,148.38766687857597,91.38003814367451,13.18931062688495,12.181447651185632,9.559290671575717,10585,239,60,3.9833333333333334,236.1082305908203,58.26953887939453,10739.0,508.55211222171783,0
154.5032093244954,18.108037962592928,0.046952933,2813.518747136686,175.67543859649123,154.74978605049208,97.5752567394095,13.254261148645414,12.439846705264983,9.878018867131683,12540,228,78,2.923076923076923,213.53466796875,76.26882934570312,12633.0,498.223269701004,0
144.67045119609975,23.769140736296453,0.04157646,5430.9347358397345,165.51770833333333,144.0171052631579,93.27154605263158,12.865368565778958,12.000712698134135,9.657719505795951,11634,240,71,3.380281690140845,225.02552795410156,69.57994079589844,11719.0,511.7701450586319,0
153.55046214698814,17.709116446863774,0.039378464,1306.0209471133685,171.78926218708827,154.38017127799736,101.53768115942029,13.106840282352122,12.424981741555895,10.076590750815491,9492,253,57,4.43859649122807,253.00009155273438,51.80665588378906,10119.5,529.2058433294296,0
153.82728335354477,19.208280139797903,0.03467619,2281.7175684922436,174.90808015513898,153.9670976082741,97.77440206851972,13.225281855413856,12.408347900033835,9.888093955283784,10596,238,61,3.901639344262295,247.8673553466797,58.785484313964844,11014.5,512.6736427545547,0
148.29489044086222,24.58348900883652,0.040664807,1045.736382548108,169.2411168932908,147.33988025292373,98.22572883442449,13.0092704212531,12.13836398584767,9.910889406830472,10897,255,65,3.923076923076923,262.58135986328125,60.89115524291992,11502.5,541.4391362667084,0
154.43361639640352,22.31159748544893,0.037429556,2631.2970559755922,174.79394189161343,154.10488357716875,102.69132495363692,13.220965996916165,12.413898806465628,10.13367282645522,9039,206,65,3.169230769230769,191.03041076660156,59.691802978515625,9094.5,440.3180019855499,0
148.95416005156585,22.93655309508421,0.037580535,4312.822469309953,172.06768388106417,148.28462441314554,91.80425143453313,13.117457218571905,12.177217433106199,9.581453513665508,9950,211,68,3.1029411764705883,199.48597717285156,64.40641021728516,10124.0,453.0952123403549,0
149.28876498006866,20.85368230998629,0.03193217,1349.6470555167034,167.89553571428573,150.44107142857143,94.58556547619048,12.957450972868303,12.26544216196756,9.725511065038715,8776,220,56,3.9285714285714284,225.1236572265625,53.15291213989258,8987.0,467.6446546316147,0
147.5883709037589,25.64791369891691,0.043200105,7118.473352820813,170.7984808800419,146.5042954426401,92.27972760607648,13.068989283033401,12.103895878709471,9.60623378885172,12288,226,79,2.8607594936708862,211.49095153808594,75.43403625488281,12495.5,490.0128847360611,0
148.15651246736525,20.608758152605482,0.03580325,4328.099455011868,170.8379427462397,147.71054273237678,90.9048312192417,13.070498947868812,12.153622617655065,9.534402509818939,9799,227,59,3.847457627118644,222.82748413085938,59.886741638183594,10067.0,486.8205711841583,0
142.87661124054284,27.955887128312522,0.039328054,7179.151468078198,167.55863725704302,140.8568828710781,88.51765305379632,12.944444262193839,11.868314238807384,9.408382063553558,8386,236,53,4.452830188679245,230.66937255859375,48.13985824584961,8431.5,490.53599178791046,0
143.97255853527895,27.745256491891315,0.03703793,4848.09375927829,165.03112661226638,142.94294551197683,94.19498552250592,12.846444123268757,11.955874937116766,9.705410116141714,8875,258,53,4.867924528301887,235.9766387939453,48.82569885253906,9076.0,530.8543719053268,0
150.4597398230435,24.308446345929237,0.04016594,4356.87830805157,171.5971051464064,149.29048358473824,101.11152395740905,13.099507820769695,12.218448493353739,10.055422614560218,11359,196,88,2.227272727272727,174.5713653564453,81.68782043457031,11562.0,437.1673789024353,0
139.41651248253766,26.38895820048546,0.030121034,4877.164427597852,159.6934350132626,138.50444297082228,90.8893899204244,12.636986785356017,11.768791058168306,9.533592707915751,9891,229,60,3.816666666666667,223.71029663085938,57.47059631347656,9920.5,486.8659517765045,0
142.14680846695046,27.537984170960478,0.039118767,5192.659935577187,165.21300911854104,141.0726443768997,87.10455927051672,12.853521273119714,11.877400573227279,9.33298233527294,9758,230,65,3.5384615384615383,216.19313049316406,60.29387283325195,9874.5,484.91847908496857,0
146.76605895251123,22.979276944695055,0.039603427,3841.411148367817,167.6411499247869,146.1293108251156,95.28257841662489,12.94763105455152,12.08839570932039,9.761279548124051,11583,191,89,2.146067415730337,176.16201782226562,83.83379364013672,11705.5,432.802384018898,0
146.9943874654491,24.539878323920167,0.04114603,4657.316370761577,167.20987918314978,146.614187961082,95.93296268576927,12.930965902945912,12.108434579295624,9.794537390084805,11872,196,89,2.202247191011236,179.2895050048828,84.16316223144531,12008.5,441.53187906742096,0
