texture_mean,texture_std,texture_uniformity,texture_third_moment,zernike_0,zernike_1,zernike_2,zernike_3,zernike_4,zernike_5,zernike_6,zernike_7,zernike_8,zernike_9,zernike_10,zernike_11,zernike_12,zernike_13,zernike_14,zernike_15,zernike_16,zernike_17,zernike_18,zernike_19,mean_r,mean_g,mean_b,red_sqr,green_sqr,blue_sqr,area,length,width,ratio,major_axis_length,minor_axis_length,convex_hull_area,convex_hull_perimeter,Label
152.81973579366968,20.038248229151378,0.039437313,3596.1597067840903,0.318309886183877,0.00015025337162938792,0.462524772340093,0.19673252933880245,0.013275652424288464,0.014046241815644383,0.24509963511147387,0.3113933269723136,0.13165512136262106,0.016921224741388012,0.0023511942486796936,0.025457764861581748,0.13547296824945637,0.17338778558644005,0.19859352658967205,0.09496078212469553,0.015721452132489842,0.0167183411284098,0.020451170864329283,0.03291847669462499,175.635585106383,152.0563829787234,96.91702127659575,13.252757641577205,12.331114425660132,9.844644294061403,12715,234,76,3.0789473684210527,222.84107971191406,73.24632263183594,12846.0,504.9844243526459,0
145.4841990559653,25.422890038224747,0.040702835,7659.362885182721,0.31830988618377604,0.0005507275404548633,0.4708921319816885,0.19362618708154597,0.02517110745449851,0.012692744133674055,0.26462992681079994,0.3046687004687147,0.133637494867093,0.004722251316076329,0.010484855212514552,0.02029399442872288,0.13245504735050742,0.18544436771127829,0.1926407666689936,0.10307775284393404,0.010922163637855227,0.015402237416410251,0.011329151986390512,0.023569788860757498,165.7753086419753,145.0167901234568,94.5691975308642,12.875376058273998,12.042291730541026,9.724669533247091,10462,212,71,2.9859154929577465,200.24136352539062,66.6325454711914,10546.5,457.4928249120712,0
145.10617300644662,23.23512118690497,0.03748186,6440.521764825991,0.3183098861838059,1.7468731670674314e-15,0.4567473209480216,0.19326910393466323,0.017058592874979576,0.010133213311000464,0.231802366593076,0.2926813559204238,0.13024518305151273,0.0024481996378517843,0.0021704248541385453,0.0152044854605134,0.10960666657101943,0.14561713178130012,0.1798782111089177,0.09729090541385615,0.017250365490657223,0.007976775819020671,0.011296826459958866,0.0164770393208191,163.74672247184097,145.29956299624547,95.37009909521758,12.796355827806641,12.05402683737868,9.765761572720152,10910,208,74,2.810810810810811,196.17544555664062,70.59353637695312,10960.0,454.7034989595413,0
153.33906955886778,21.440033421997292,0.041950278,4652.943119499895,0.31830988618375283,0.0006199011304166671,0.463228703703279,0.18773458804932794,0.011793363662538272,0.012144886269441732,0.22916754217733004,0.29318170474993227,0.12167842753472793,0.014836718838295059,0.003996657242791915,0.021464103222498636,0.09352724864208245,0.1501028744090149,0.17255399749405534,0.08820095054934725,0.0055396357927594425,0.012666454113790788,0.01631195755674312,0.027506594910854706,175.9496511627907,152.7386046511628,97.07406976744186,13.264601432489055,12.358746079241325,9.852617406935167,11398,211,75,2.8133333333333335,200.6798095703125,72.68464660644531,11476.0,467.17330956459045,0
140.54028544287212,30.972377908582654,0.030548178,7522.9284165375575,0.31830988618381995,0.00036077198094557446,0.4748918130678017,0.18763323121127926,0.02560734266864933,0.026243945379957574,0.2533676226227703,0.30733714424773734,0.11872751501242132,0.04050275727642743,0.021768105380012788,0.041959271819771236,0.11754992658063232,0.18504401240629464,0.18126289598258324,0.08033177766747447,0.023763890645648433,0.022810100247820424,0.05262656067564088,0.04915407618491254,164.91869918699186,138.3503231186158,87.84823848238483,12.842067558885987,11.762241415589793,9.372739113108015,12380,231,77,3.0,213.79017639160156,75.75910949707031,12794.5,501.815038561821,0
132.7248858384628,32.26307191160484,0.030640835,15550.096247201009,0.31830988618376166,0.0001704578446387171,0.46485533838484683,0.18871659828024165,0.017378013975207544,0.014332468677536712,0.23694131988688275,0.29400474841630075,0.12436772823252856,0.012308057514449305,0.0016352895041351384,0.024822915312882714,0.10183100755277215,0.15584641617756953,0.17574846886533474,0.09123958834555981,0.014753462666655672,0.013242422740456934,0.019332927234217673,0.03127149182089873,149.4693287037037,131.9582175925926,92.82037037037037,12.225764953723905,11.487306803276066,9.63433289700799,11234,211,76,2.776315789473684,199.096435546875,72.26404571533203,11359.5,463.73080837726593,0
145.53465261092788,27.416786233714173,0.034955133,3002.123258716296,0.3183098861837244,0.000331141463629627,0.47170177041143074,0.17985674787298214,0.026242394273207067,0.017920663993520766,0.23469119400753136,0.279770637587312,0.1170289570118977,0.013272550734594763,0.006194621607302833,0.02684652218097523,0.08326752184352743,0.13364450285900528,0.1658720093710275,0.08558942558384429,0.018273360570141044,0.01579436142742806,0.025952400623955214,0.030005021665359972,164.75676279901631,144.94053208137714,98.17767717415605,12.835761091537046,12.03912505464484,9.90846492521198,11594,211,80,2.6375,195.78677368164062,74.8777847290039,11694.0,463.56775295734406,0
151.77984230653965,21.785503298430253,0.038740925,2524.6092203997437,0.31830988618378897,1.1850717399786678e-15,0.45263200681007415,0.14678815994575128,0.006580603227043488,0.009000325242753944,0.13092648744770405,0.20508076696297503,0.07997137701534907,0.0024635092772083886,0.003550034860690858,0.020209348715012627,0.06272533162933287,0.022698653685111748,0.08440719587756554,0.05445721635165437,0.01176593233058992,0.01717590393871191,0.018357357198736088,0.026077449116158207,170.9345029239766,151.59243206054353,102.47223942208463,13.074192247476576,12.312287848346607,10.122857275595889,9166,167,80,2.0875,151.73680114746094,76.55036163330078,9363.5,383.89197635650635,0
146.1375573168625,22.065683511126633,0.034210555,4468.504857824201,0.31830988618379075,0.0004646559249436221,0.47177467642215803,0.2115609579630008,0.013272643535083173,0.014204726762734309,0.3019973045556047,0.34869459496881594,0.15297821873727482,0.021282714462920245,0.004041255831731754,0.027440747961010398,0.22854837671531064,0.2531402055071008,0.25497713674574835,0.11640001249127412,0.016295092959848448,0.020602575036391683,0.017647034050496273,0.037650679756430154,167.34620773682607,145.3968321657021,94.2671337191593,12.936236227621466,12.058060879167185,9.70912631080466,11060,243,63,3.857142857142857,238.50180053710938,61.48286437988281,11167.5,519.6168860197067,0
145.1944665393239,25.26932293805271,0.031485233,711.2412150814198,0.3183098861838416,0.0002647100558933012,0.47696867770625273,0.20327332781726554,0.02614605582855177,0.025710617932560357,0.2902796005480503,0.34349696766956506,0.13798638096866545,0.03994710903312585,0.013942797586476203,0.046182344772576156,0.1956192708473964,0.2459309495561698,0.23480710320239903,0.09667808738436522,0.03109099846711839,0.03254729423936912,0.04352338927349996,0.058817823204290146,165.72720508658008,144.87053571428572,92.93540313852814,12.873507878064164,12.036217666455094,9.640300987963402,9679,220,62,3.5483870967741935,220.84423828125,59.963714599609375,9924.5,475.5125561952591,0
141.61059621926688,29.333923787179593,0.03440033,3301.021541021066,0.31830988618382455,1.8258390827090946e-15,0.5084240626961551,0.17931935581802216,0.022820364912378186,0.02462326551926902,0.2988630137557366,0.32914175244193256,0.11109747771231503,0.04137765446735648,0.01789507161266904,0.03995024753772026,0.15695842129910006,0.23048370950615962,0.20721254201886885,0.0724685255096691,0.02760875078288533,0.02085323466868197,0.04969243289249502,0.04802244711371979,164.87244047619046,140.83041666666668,84.47565476190476,12.840266370920444,11.867199192171112,9.191063853651805,10310,222,70,3.1714285714285713,207.41799926757812,66.6644058227539,10495.5,474.0158088207245,0
145.37611187566654,28.2214828289449,0.040189654,6581.672351442769,0.3183098861837161,8.300914856522855e-16,0.47300650408689543,0.1799054172003844,0.020275186606159522,0.016771966382248205,0.2410673228997506,0.27816573969495045,0.11861171739581355,0.018297579098498287,0.010386325636738612,0.024783257210013915,0.080995053015809,0.14065647023922584,0.1646378426777532,0.08826611955897581,0.014404972384487296,0.010672780336183596,0.02607622645144408,0.028812938647780232,165.6419350795839,145.3580649204161,92.2487153778669,12.870195611550894,12.056453247967086,9.604619481159412,9835,198,74,2.675675675675676,182.23883056640625,68.36268615722656,9921.0,429.22080540657043,0
140.80128280711506,25.978871811822717,0.028149547,8825.173663919479,0.3183098861837349,0.0004107190912773745,0.4639245537693678,0.21665917739061147,0.017623193396736122,0.011023285895650341,0.28827391021231424,0.35736894635169847,0.1567034753873312,0.011437592690877497,0.013752763177439745,0.022730697210656525,0.22800361850686587,0.2570653094220529,0.261824394558771,0.11965778592715719,0.013614487703398336,0.015272455271733343,0.008949808181978224,0.03213575573024649,163.64903777619386,139.77818959372772,86.16436208125445,12.792538363287948,11.822782650193977,9.282476074908809,9373,226,56,4.035714285714286,223.04478454589844,54.41684341430664,9373.0,479.89267015457153,0
132.99097281806098,37.23899980805503,0.029009765,10873.663327549926,0.31830988618383416,0.0006219897342234958,0.5023872960189536,0.19110572433114287,0.02794638269698787,0.0212755050117289,0.3010108115940288,0.3552534348848695,0.12323212850784866,0.03395943021156399,0.011425883016991774,0.0351491049829908,0.18727509217759014,0.26926438167967404,0.23317664575695837,0.08541262775360234,0.02375680273114497,0.021762610300955856,0.04026587740332458,0.043135837321139646,157.05227027027027,130.47956756756756,82.70264864864865,12.53204972341996,11.422765320515325,9.094099661244572,11369,245,69,3.550724637681159,230.64781188964844,65.59126281738281,11563.5,517.6359465122223,0
150.97316010293434,20.31338940460089,0.04397134,2787.1924600306193,0.3183098861838157,0.0009879387428384013,0.4836994574142042,0.18059013970306095,0.021165994627317802,0.018516022864152815,0.2515113670699468,0.30183494654945964,0.11410610915799839,0.02254808619017502,0.009162418044594294,0.03127523246745001,0.10625812310013225,0.16894374267978407,0.18149652316490714,0.07911693583384403,0.012174102261544284,0.018634171351068957,0.031396399069657056,0.03833873328317955,166.48101422387137,153.1878787878788,98.88212739641311,12.90275219570892,12.376909096696105,9.943949285691934,10458,210,73,2.8767123287671232,195.40179443359375,68.74506378173828,10581.5,453.1276149749756,0
149.0674024072323,22.067700923404345,0.036244955,2692.9560513882884,0.318309886183869,5.408095040949129e-05,0.46679899062897134,0.18798058000546233,0.01889606287224512,0.017603173365741374,0.24062493894954348,0.29327790096223605,0.1238613627350518,0.021208364242278656,0.008503681986602367,0.0286574581039869,0.10380648451684855,0.15551435776920014,0.17643636938031793,0.09024610411022653,0.016952532757548426,0.015162539728339877,0.030440464677178144,0.034263895375097664,169.20511975390025,148.97896066798506,96.75065919578115,13.007886828916535,12.205693780690432,9.836191295200656,11835,218,78,2.7948717948717947,203.7041778564453,73.94652557373047,11944.0,476.5731704235077,0
140.96592624593904,29.659399397068906,0.033637106,5091.402148151004,0.31830988618384737,0.00048393183425367363,0.5114788275922961,0.1856526459717157,0.011411712227102522,0.007850443641285378,0.3185103186104737,0.342478578561718,0.12345950874948382,0.011228680349441052,0.0029287426740239497,0.012594818350426376,0.19732206903555166,0.25245993249299553,0.2312615592554982,0.09106429982958973,0.01883238292127316,0.012666200521247561,0.01212859276288916,0.015687792474326594,163.77506619085992,139.77287901461955,87.26798664671348,12.797463271713653,11.822558057147342,9.341733599643778,10590,233,68,3.426470588235294,217.0323944091797,63.42116165161133,10895.5,493.8815635442734,0
136.26348860204962,37.15700186260024,0.03057938,2930.5583007028326,0.3183098861837496,0.00029976407774394756,0.4792509306611719,0.1660230581185566,0.020565999589119702,0.016546909650968892,0.21507439945639062,0.265591043208541,0.09982436759333896,0.011742287663629242,0.004721329898067709,0.026892051963330152,0.03588585678795444,0.11353625288559856,0.14278665349895686,0.06897184406610442,0.009740522246803754,0.022873890807883268,0.02160320112902068,0.03317976878126181,157.3826326039638,134.12670408981555,91.92301523656776,12.545223497569257,11.581308392829177,9.587649098531285,10651,199,81,2.45679012345679,183.01470947265625,74.62847137451172,10830.5,437.2961312532425,0
142.31862163159167,25.969062587457646,0.037044495,5746.380496830423,0.31830988618374295,1.3748114838698375e-16,0.4696544103250572,0.20090871777820432,0.029058198635275763,0.022778001107310725,0.2740214041386343,0.3249851585535457,0.1374147915942337,0.027728444077472162,0.008115224349941925,0.03934113750335963,0.164251528163141,0.21570579209745727,0.21357822569458823,0.09972883749838483,0.020580133784146578,0.0202863474921655,0.029465212201915218,0.05022943735244252,165.58683100155451,141.8927936930935,83.41255829447036,12.868054670444733,11.91187616175947,9.133047590726239,11615,234,71,3.295774647887324,226.43299865722656,66.87196350097656,11723.0,501.83996045589447,0
137.668034978371,31.370360922170978,0.023584913,-1983.863322480196,0.31830988618381595,0.0001347643489472057,0.47600905261574894,0.21092415962594352,0.005857531385159794,0.006596409763319531,0.28422693671367577,0.37135847182755577,0.14676782887218515,0.011415676081502187,0.011009249050605227,0.015869608415437976,0.22207231767544966,0.2718808471763445,0.2682276784707443,0.108350658823843,0.009031135426330656,0.0190011006279227,0.005313752334093821,0.024137706115384867,156.55157574152543,137.04283633474577,91.39751059322033,12.512057214604056,11.70652964523414,9.560204526746293,9375,231,59,3.9152542372881354,227.5027618408203,53.93927001953125,9868.0,487.43816578388214,0
149.49135170939553,20.993235001991177,0.038123876,3163.6761914642116,0.31830988618377043,0.000978768737125249,0.4784516481497403,0.20866874586262013,0.039500593269529136,0.018409037600380977,0.302792807118128,0.3536032101450961,0.14903404715677673,0.012090506644914773,0.01848157227162423,0.03234289095230211,0.2140675704174979,0.27102648976831795,0.24845315960328618,0.11503506372191297,0.01947514476613048,0.03097523426979749,0.012074617079973296,0.04062081194920004,166.89517492521784,150.3189621537261,99.5587852776694,12.918791542757312,12.260463374347891,9.977914876248915,9837,231,62,3.725806451612903,225.96017456054688,55.88035583496094,10028.0,491.1824163198471,0
150.51697927848363,19.364681881513665,0.033562057,3103.826684040706,0.31830988618373435,0.0006276534969328872,0.43703982904330807,0.16185376764669418,0.018205629507131435,0.024362039760024854,0.1418642827716719,0.21232621380880862,0.09263756904013085,0.016626213270436053,0.009256953430457572,0.04039236926371389,0.030744310316135257,0.029470726766814746,0.09710529087246089,0.05613459357125714,0.011822929334283904,0.016779507810913714,0.027249274716652585,0.04779283035124286,165.6671225071225,152.35663817663817,101.25207977207977,12.871174092021384,12.3432831198445,10.062409242923872,12383,195,90,2.1666666666666665,183.69277954101562,86.29109954833984,12623.5,454.8350336551666,0
153.6106259660737,20.36994777214084,0.036472097,3038.7450774675826,0.3183098861837705,8.742352408789081e-16,0.47040017817309504,0.19437715358338542,0.016361176280117785,0.012980466931900183,0.26070358047519343,0.309673728447033,0.13258859283236796,0.01708110056105844,0.007604364592926418,0.020431921831412965,0.14042954049246523,0.18202699997735727,0.19960227516818496,0.0993430760417498,0.015915426157878842,0.010382768122584773,0.023122710934645716,0.023865533433093857,175.1496472959355,153.46444966968986,97.86434889709999,13.234411482794975,12.388076915715766,9.892641148707456,11836,225,74,3.0405405405405403,214.09527587890625,69.33999633789062,11675.5,484.48585855960846,0
138.61200006356012,26.92207296235446,0.033387557,8441.047212105346,0.31830988618373196,5.574646510205938e-05,0.5063803261684641,0.187807567991026,0.025865869098928775,0.023247900366726817,0.3087739054252167,0.34797849341033615,0.12060079598999272,0.03763552374229863,0.01454781169677609,0.03873947170783754,0.18649260461489545,0.2636896641423089,0.227604015767681,0.08232425818815407,0.031642315249920984,0.021217731601091885,0.044318914933676845,0.04773304317624403,161.27121566010456,136.96741185630074,87.64842620398176,12.699260437525666,11.703307731419384,9.362073819618267,11483,243,69,3.5217391304347827,227.41119384765625,67.28666687011719,11749.0,518.9083179235458,0
143.8529720518054,26.016644827819203,0.04213506,5874.670469752416,0.3183098861838372,0.0006394060731021295,0.5036189186368173,0.20126337796753377,0.022561634002422486,0.023210796987834497,0.36964792995979334,0.34525725566706145,0.14806779474200085,0.04844145738066614,0.020295985055098113,0.03750215991486923,0.276938925076593,0.29367195353706227,0.2535222137332398,0.11630614560485283,0.055658865634603726,0.013326277272026786,0.04874035753155206,0.046780046887822356,165.09441930618402,143.59981900452487,89.4108597285068,12.848907319542157,11.983314191179536,9.455731580819476,10018,251,60,4.183333333333334,227.66053771972656,57.5537223815918,10067.0,521.3637574911118,0
147.72558788239985,27.120492767902327,0.03928246,5173.236483193061,0.3183098861838556,0.0003584172532627932,0.4904857577344652,0.18817613038251185,0.019547713721228054,0.02238573677876924,0.30623207566357075,0.30663385616299244,0.12946184615137102,0.033860689020161164,0.01144063019925628,0.03877578856884718,0.1506803263232899,0.2214614582072807,0.19404109464619101,0.09768860745139894,0.02241960114317864,0.02013593387297276,0.03975179965227435,0.049360259359913825,172.01662049861497,146.15547091412742,92.06607802400738,13.115510683866448,12.089477694016702,9.595106983458152,10826,224,72,3.111111111111111,208.56298828125,67.25347137451172,11017.5,485.7820682525635,0
149.2425219439683,23.10193443830204,0.04121267,3402.4856780255222,0.31830988618384376,0.0013694507787010213,0.5003787139985151,0.19324811223866165,0.03726490204142964,0.023933687191084373,0.3321074631880634,0.33383734757642414,0.13391316425003716,0.03279533915312173,0.018404857193124912,0.042547263083357316,0.2090076029583097,0.2612553997916695,0.22752290966359395,0.09928039296000199,0.023599078459886298,0.029977237431658584,0.03682867166914741,0.05468993226035945,168.23653846153846,150.9647435897436,90.52343304843305,12.970602856518985,12.286771080708862,9.514380329187658,8476,211,61,3.459016393442623,201.88365173339844,54.93114471435547,8621.0,448.3310880661011,0
